ID_src,ID_dst,dist
CA0061,CA0046,19.045797432968886
CA0080,CA0046,15.90315544778329
CA0046,CA0084,14.521005803638564
CA0085,CA0046,17.2618866977191
CA0046,CA0123,13.129653198616182
CA0046,CA0166,18.679085246488693
CA0047,CA0048,6.221759185675437
CA0049,CA0062,18.335728528882374
CA0049,CA0063,13.619475454540257
CA0063,CA0049,13.619475454540257
CA0049,CA0100,13.286931995170464
CA0100,CA0049,13.286931995170464
CA0130,CA0049,14.099784575726341
CA0146,CA0049,13.894934736438554
CA0162,CA0049,12.56106814396124
CA0055,CA0065,7.384332921133739
CA0055,CA0069,3.5166946283238105
CA0102,CA0055,16.84449720514962
CA0107,CA0055,5.047527243115599
CA0122,CA0055,4.528208106999268
CA0055,CA0132,9.294821170053977
CA0132,CA0055,9.294821170053977
CA0055,CA0197,9.111002156023302
CA0197,CA0055,9.111002156023302
CA0057,CA0104,11.730587510319491
CA0058,CA0206,11.149678529538317
CA0059,CA0142,19.805248824538694
CA0062,CA0061,18.102915865350088
CA0061,CA0092,16.19709626257672
CA0061,CA0100,19.82141179438201
CA0061,CA0146,15.831693232358178
CA0166,CA0061,3.8985439890763334
CA0063,CA0062,16.016965026553024
CA0062,CA0075,14.877032520548404
CA0062,CA0128,7.401568425685367
CA0128,CA0062,7.401568425685367
CA0146,CA0062,19.650215698494634
CA0062,CA0154,12.731632042167947
CA0154,CA0062,12.731632042167947
CA0062,CA0162,10.579596524412553
CA0062,CA0166,14.653584227767182
CA0166,CA0062,14.653584227767182
CA0063,CA0075,11.901137132365813
CA0094,CA0063,14.951638650001124
CA0119,CA0063,15.083428432475307
CA0128,CA0063,19.486784290068023
CA0138,CA0063,11.445455489442994
CA0063,CA0162,5.534866697503626
CA0162,CA0063,5.534866697503626
CA0069,CA0065,10.62967929122974
CA0065,CA0102,18.291335165005055
CA0107,CA0065,3.7986991955181857
CA0065,CA0122,2.868669331931517
CA0122,CA0065,2.868669331931517
CA0132,CA0065,16.232411188929014
CA0065,CA0197,15.214590140161794
CA0067,CA0076,10.824240057528357
CA0091,CA0067,1.8792846693129475
CA0101,CA0067,5.6237469743905235
CA0067,CA0120,15.26291994976287
CA0120,CA0067,15.26291994976287
CA0067,CA0121,17.958279581220886
CA0121,CA0067,17.958279581220886
CA0067,CA0143,15.182045803612084
CA0069,CA0102,18.768323700565382
CA0069,CA0107,7.601428482088486
CA0069,CA0114,18.60748982387433
CA0114,CA0069,18.60748982387433
CA0122,CA0069,7.860497173213424
CA0069,CA0132,7.779383206706441
CA0132,CA0069,7.779383206706441
CA0069,CA0197,8.764116599364462
CA0072,CA0075,15.20138794240049
CA0075,CA0072,15.20138794240049
CA0072,CA0094,13.202452486068996
CA0072,CA0119,10.829850591980756
CA0134,CA0072,5.770572159814331
CA0072,CA0138,14.813434095198836
CA0072,CA0154,19.63972706317664
CA0072,CA0161,7.911490294585454
CA0073,CA0074,13.762733868457614
CA0073,CA0088,13.01372749990565
CA0106,CA0073,12.920941487383041
CA0088,CA0074,3.3176415868342715
CA0094,CA0075,10.203176329121147
CA0119,CA0075,6.775625319132266
CA0128,CA0075,13.095950271362495
CA0075,CA0134,12.839556037029274
CA0138,CA0075,6.697843434046225
CA0154,CA0075,12.572594642098665
CA0161,CA0075,18.326470289865295
CA0075,CA0162,11.38317256779877
CA0162,CA0075,11.38317256779877
CA0091,CA0076,8.98221194964543
CA0076,CA0101,16.447490486964565
CA0101,CA0076,16.447490486964565
CA0076,CA0115,18.524654956183102
CA0076,CA0125,11.268547499593028
CA0076,CA0143,4.435323652199578
CA0078,CA0112,18.330231143482507
CA0112,CA0078,18.330231143482507
CA0113,CA0078,7.87439255581446
CA0078,CA0160,7.146672829500181
CA0160,CA0078,7.146672829500181
CA0084,CA0080,12.988542288879508
CA0080,CA0123,15.62379082362129
CA0123,CA0080,15.62379082362129
CA0198,CA0080,19.890734179588446
CA0081,CA0102,16.524568038294696
CA0102,CA0081,16.524568038294696
CA0081,CA0114,13.688442722206434
CA0114,CA0081,13.688442722206434
CA0081,CA0117,12.645199879191406
CA0197,CA0081,19.325326414329723
CA0083,CA0098,9.36260767705297
CA0098,CA0083,9.36260767705297
CA0151,CA0083,3.701901901223007
CA0194,CA0083,7.940895480504404
CA0084,CA0085,7.2129950047393425
CA0096,CA0084,16.507249330996697
CA0084,CA0123,3.640169099139966
CA0084,CA0158,18.9476716238309
CA0085,CA0096,9.320068377524299
CA0085,CA0123,4.942612342381215
CA0123,CA0085,4.942612342381215
CA0158,CA0085,11.885889115845215
CA0087,CA0131,19.90350431250102
CA0087,CA0152,7.298549684620277
CA0152,CA0087,7.298549684620277
CA0087,CA0209,15.731596172334267
CA0090,CA0196,12.610323013732712
CA0101,CA0091,7.483860227850999
CA0091,CA0120,17.13661560795134
CA0120,CA0091,17.13661560795134
CA0121,CA0091,19.793100184359243
CA0143,CA0091,13.31742519578558
CA0092,CA0100,8.459961815259653
CA0100,CA0092,8.459961815259653
CA0092,CA0146,7.778675459047856
CA0146,CA0092,7.778675459047856
CA0166,CA0092,18.62152910063359
CA0119,CA0094,4.444239653402969
CA0134,CA0094,7.733723713819658
CA0138,CA0094,4.1261774271009175
CA0162,CA0094,17.92315103545387
CA0096,CA0123,13.698520361386178
CA0154,CA0096,19.767454821563035
CA0096,CA0158,4.666412104262212
CA0098,CA0151,10.419668550104872
CA0151,CA0098,10.419668550104872
CA0158,CA0098,19.08941019340532
CA0161,CA0098,17.859328246755453
CA0098,CA0194,16.194146857024457
CA0100,CA0146,4.129659881760553
CA0146,CA0100,4.129659881760553
CA0120,CA0101,9.905361810932684
CA0121,CA0101,12.35124930429956
CA0102,CA0107,19.694017576363585
CA0114,CA0102,18.568806229729553
CA0102,CA0122,17.173026770319318
CA0102,CA0132,15.274194430729981
CA0132,CA0102,15.274194430729981
CA0102,CA0197,12.255867897751882
CA0103,CA0109,15.965249967061464
CA0103,CA0110,15.895188686681227
CA0110,CA0103,15.895188686681227
CA0165,CA0103,19.137904352147544
CA0199,CA0103,4.337608927309436
CA0103,CA0200,15.989937516817713
CA0104,CA0193,12.501061495648685
CA0193,CA0104,12.501061495648685
CA0107,CA0122,2.6115746276730283
CA0107,CA0132,14.341015968120647
CA0197,CA0107,14.01043539229142
CA0116,CA0108,12.108483074086385
CA0110,CA0109,1.0031875333686475
CA0165,CA0109,10.97199447864766
CA0199,CA0109,16.719967915187123
CA0165,CA0110,11.967776164634826
CA0199,CA0110,16.390161954768068
CA0111,CA0114,17.0660926651576
CA0111,CA0120,14.619054130716066
CA0111,CA0121,10.439506182879668
CA0121,CA0111,10.439506182879668
CA0111,CA0139,3.578775771760639
CA0112,CA0113,13.739797921649266
CA0112,CA0160,16.42823304371517
CA0160,CA0113,2.690098096205888
CA0114,CA0132,10.941852257568495
CA0114,CA0139,14.147004633903283
CA0139,CA0114,14.147004633903283
CA0197,CA0114,11.568540258750451
CA0125,CA0115,7.758203210423397
CA0143,CA0115,14.156528048773518
CA0164,CA0115,15.223941788883433
CA0119,CA0128,19.39021074199635
CA0119,CA0134,6.691464915685515
CA0138,CA0119,4.020825905076888
CA0154,CA0119,17.61818297033417
CA0119,CA0161,16.557538805067317
CA0161,CA0119,16.557538805067317
CA0119,CA0162,16.67841119101342
CA0120,CA0121,5.789753416441146
CA0139,CA0120,18.192482985708512
CA0139,CA0121,13.92510311911004
CA0132,CA0122,13.424723303171456
CA0122,CA0197,12.58272875902984
CA0123,CA0158,16.74307582606856
CA0158,CA0123,16.74307582606856
CA0125,CA0143,6.838554208384809
CA0125,CA0164,13.260926435971566
CA0138,CA0128,19.750219164390895
CA0154,CA0128,5.505527648979193
CA0128,CA0162,14.955228084024007
CA0128,CA0166,18.405408865480258
CA0166,CA0128,18.405408865480258
CA0131,CA0152,17.389891299948847
CA0131,CA0208,18.293761599897785
CA0131,CA0209,13.107318102856206
CA0132,CA0197,3.036574100178584
CA0138,CA0134,10.2088207364653
CA0161,CA0134,13.379216855968512
CA0154,CA0138,19.086897023177286
CA0138,CA0162,13.894503160666295
CA0143,CA0164,17.65856811729511
CA0164,CA0143,17.65856811729511
CA0144,CA0159,3.219115143749662
CA0146,CA0166,16.641193409279193
CA0148,CA0149,13.970431453674935
CA0149,CA0148,13.970431453674935
CA0151,CA0194,5.7884035033106045
CA0209,CA0152,18.532020578266536
CA0161,CA0154,17.156283921170967
CA0154,CA0162,18.314912025389
CA0157,CA0156,1.838283067837832
CA0200,CA0165,15.573599334169847
CA0168,CA0167,9.603732626893526
CA0201,CA0169,19.583455692407377
CA0208,CA0169,10.034584553845745
CA0169,CA0209,15.670257593649245
CA0208,CA0209,13.152262215846838
CA0209,CA0208,13.152262215846838
CO0001,CO0013,12.723490219637826
CO0013,CO0001,12.723490219637826
CO0027,CO0001,19.101674960607944
CO0001,CO0065,18.09875417966782
CO0074,CO0001,19.415155660092065
CO0001,CO0130,9.995975806768193
CO0005,CO0007,14.80332153319982
CO0005,CO0041,16.131083724659124
CO0041,CO0005,16.131083724659124
CO0072,CO0005,14.541169616357196
CO0034,CO0007,15.262039968101476
CO0041,CO0007,16.901201441061094
CO0072,CO0007,19.78550462999091
CO0010,CO0141,13.47726591483312
CO0011,CO0073,15.527448704852398
CO0073,CO0011,15.527448704852398
CO0011,CO0075,10.104509944098732
CO0012,CO0065,15.55052422309447
CO0074,CO0012,13.370390129220272
CO0013,CO0060,19.26526591227737
CO0013,CO0065,9.597409122119313
CO0065,CO0013,9.597409122119313
CO0074,CO0013,8.604800628394685
CO0013,CO0130,3.4565405131768783
CO0130,CO0013,3.4565405131768783
CO0014,CO0047,15.153668616912027
CO0047,CO0014,15.153668616912027
CO0017,CO0045,11.666900699606199
CO0045,CO0017,11.666900699606199
CO0095,CO0017,18.719574302742338
CO0021,CO0036,15.357997505094586
CO0036,CO0021,15.357997505094586
CO0065,CO0027,16.741759396948932
CO0073,CO0027,16.47479171108926
CO0034,CO0041,9.274746244343229
CO0041,CO0034,9.274746244343229
CO0034,CO0060,10.691312327330081
CO0034,CO0072,14.502581430480438
CO0130,CO0034,18.426331593221118
CO0041,CO0060,14.204542601872957
CO0041,CO0072,5.227840474466661
CO0045,CO0095,8.915592172629593
CO9023,CO0045,17.630741141863723
CO0046,CO0129,15.08421084994756
CO0046,CO0131,19.235916861399122
CO0080,CO0048,14.044883045861667
CO9025,CO0050,14.315695382249338
CO0053,CO9015,18.535476712885966
CO0072,CO0060,18.074512286458642
CO0060,CO0130,18.19582454899722
CO0130,CO0060,18.19582454899722
CO0061,NE9016,17.932508408799908
CO0102,CO0063,17.14704015484207
CO0116,CO0063,8.104163150110006
CO0073,CO0065,18.398590489909424
CO0065,CO0074,3.6912145499613755
CO0065,CO0130,12.455780873170697
CO0074,CO0130,11.952033287344653
CO0130,CO0074,11.952033287344653
CO0075,CO0131,16.61821579111571
CO0080,CO0090,16.031135019893863
CO0080,CO0102,14.274033130499706
CO0102,CO0090,19.868404021103295
CO0092,CO0117,15.635669232686919
CO0117,CO0092,15.635669232686919
CO0096,CO0110,12.340905568820821
CO0110,CO0096,12.340905568820821
CO0102,CO0116,9.070955287669777
CO0117,CO0111,18.87213487187466
CO0145,CO0131,17.412073348539995
CO0133,CO9026,0.6324049970140734
CT0013,CT0001,6.066336803806484
CT0028,CT0001,18.684572205921615
CT0029,CT0001,7.166050969909272
CT0001,CT0043,19.691205530497424
CT0043,CT0001,19.691205530497424
CT0001,CT0051,19.971664513213916
CT0051,CT0001,19.971664513213916
CT0058,CT0001,14.324719135168175
CT0059,CT0001,19.61497954549217
CT0076,CT0001,9.03763652553527
CT0001,CT0080,17.711818549891735
CT0086,CT0001,11.782690218562106
CT0001,CT0087,15.206187124787968
CT0087,CT0001,15.206187124787968
CT0001,CT0088,14.05359471329871
CT0088,CT0001,14.05359471329871
CT0001,CT0148,17.81966701314704
CT0158,CT0001,14.583012371124115
CT0001,CT0162,15.543092371275938
CT0001,CT0176,17.786483140911812
CT0179,CT0001,18.355456701135484
CT0180,CT0001,13.544000113860731
CT0001,CT0181,18.628060556512285
CT0181,CT0001,18.628060556512285
CT0001,CT0192,7.073739521518845
CT0192,CT0001,7.073739521518845
CT0002,CT0005,11.237712922435039
CT0009,CT0002,11.41812427623301
CT0037,CT0002,2.5801388599480606
CT0038,CT0002,2.340433324417959
CT0002,CT0046,18.84623287890466
CT0046,CT0002,18.84623287890466
CT0002,CT0072,14.959833424646295
CT0072,CT0002,14.959833424646295
CT0093,CT0002,13.72152791983523
CT0002,CT0094,10.968426507359368
CT0002,CT0097,16.390690135173156
CT0097,CT0002,16.390690135173156
CT0002,CT0103,13.309093167185953
CT0002,CT0111,18.406586512088804
CT0119,CT0002,8.531670991337677
CT0002,CT0120,11.055485057383972
CT0120,CT0002,11.055485057383972
CT0131,CT0002,19.224978633807105
CT0002,CT0140,5.382147009561461
CT0140,CT0002,5.382147009561461
CT0002,CT0142,3.1457563331643907
CT0142,CT0002,3.1457563331643907
CT0146,CT0002,19.17829523183868
CT0002,CT0154,17.752725717293146
CT0002,CT0160,15.349216000952186
CT0002,CT0172,12.952408838128326
CT0002,CT0185,5.619614519371097
CT0003,CT0020,19.522607515718406
CT0003,CT0025,7.728568152211695
CT0003,CT0087,10.938917367605297
CT0003,CT0127,16.780512750568956
CT0127,CT0003,16.780512750568956
CT0003,CT0128,11.902042350196833
CT0003,CT0139,19.392476251329445
CT0003,CT0150,16.878229672448334
CT0003,CT0158,17.06985296156848
CT0161,CT0003,14.117557602788976
CT0003,CT0176,8.869248792535167
CT0180,CT0003,17.383901806708014
CT0003,CT0181,18.224468802745427
CT0003,CT0187,19.815031290020382
CT0188,CT0003,18.188326616324215
CT0003,CT0190,13.980953991260703
CT0003,CT0192,15.578398927763745
CT0003,CT0193,7.9639221346207325
CT0193,CT0003,7.9639221346207325
CT0003,CT0194,12.473016802926434
CT0194,CT0003,12.473016802926434
CT0006,CT0004,19.0336104742551
CT0004,CT0007,19.54645580922725
CT0007,CT0004,19.54645580922725
CT0004,CT0012,14.89735176545334
CT0004,CT0018,14.672304781153697
CT0004,CT0021,9.144337148195122
CT0004,CT0024,6.0476841505592915
CT0004,CT0045,18.075691188625886
CT0045,CT0004,18.075691188625886
CT0004,CT0057,4.549049523650697
CT0062,CT0004,19.244048752653175
CT0004,CT0073,15.729959816603253
CT0075,CT0004,17.560050214518093
CT0004,CT0098,15.09100912229341
CT0101,CT0004,14.81055736394509
CT0102,CT0004,13.940071824282928
CT0004,CT0104,15.042365770581789
CT0004,CT0124,13.193082982760451
CT0004,CT0126,17.701847859288304
CT0004,CT0144,10.31916598555258
CT0144,CT0004,10.31916598555258
CT0004,CT0171,10.357099768564154
CT0004,CT0175,18.534990727862816
CT0175,CT0004,18.534990727862816
CT0004,CT0182,19.039371812975084
CT0005,CT0009,5.802083333361882
CT0005,CT0037,13.193222610338108
CT0037,CT0005,13.193222610338108
CT0005,CT0038,13.46800914903721
CT0005,CT0072,14.673922602669998
CT0005,CT0090,10.492042982547675
CT0090,CT0005,10.492042982547675
CT0005,CT0094,17.618335336211295
CT0005,CT0097,5.155138004812165
CT0005,CT0103,18.94455219586079
CT0005,CT0111,17.625795576959913
CT0111,CT0005,17.625795576959913
CT0005,CT0119,18.722545827116992
CT0120,CT0005,5.192339392365214
CT0005,CT0131,9.268032480354451
CT0005,CT0140,5.992438453915931
CT0142,CT0005,14.176995435111802
CT0146,CT0005,13.891550559640677
CT0005,CT0167,12.24506593720676
CT0005,CT0169,18.239985006014567
CT0184,CT0005,19.537797677691348
CT0005,CT0185,11.065624525812945
CT0185,CT0005,11.065624525812945
CT0005,CT0186,16.33698104532888
CT0005,CT0191,14.48041019816307
CT0007,CT0006,0.6319571406030061
CT0006,CT0008,2.8203190419810484
CT0018,CT0006,14.52923748357441
CT0006,CT0032,11.068405359880357
CT0006,CT0039,19.44546301292131
CT0045,CT0006,18.854985420495737
CT0006,CT0057,15.19432292224745
CT0006,CT0059,16.686447571019432
CT0059,CT0006,16.686447571019432
CT0060,CT0006,14.7809217320617
CT0073,CT0006,16.91403037010043
CT0089,CT0006,10.461640803532228
CT0006,CT0091,13.815611715584684
CT0091,CT0006,13.815611715584684
CT0092,CT0006,13.051983905053852
CT0006,CT0098,4.054836054736542
CT0098,CT0006,4.054836054736542
CT0006,CT0104,8.451113975388376
CT0006,CT0124,8.656611368592529
CT0006,CT0129,13.195314505916512
CT0135,CT0006,12.17294415625618
CT0147,CT0006,9.21804202524383
CT0006,CT0164,19.607433166284835
CT0164,CT0006,19.607433166284835
CT0006,CT0171,14.720753216738192
CT0175,CT0006,13.036634143021915
CT0184,CT0006,16.806728131927866
CT0006,CT0191,18.01588860813861
CT0007,CT0008,2.197318466807902
CT0018,CT0007,15.144839202599643
CT0007,CT0032,10.45476217334652
CT0032,CT0007,10.45476217334652
CT0039,CT0007,18.920326368056987
CT0007,CT0045,18.829243719459885
CT0007,CT0057,15.754703758674978
CT0059,CT0007,16.43644777190883
CT0007,CT0060,14.36949003483548
CT0073,CT0007,16.950115103210806
CT0007,CT0089,10.225911941845279
CT0007,CT0091,13.298564561006186
CT0091,CT0007,13.298564561006186
CT0007,CT0092,12.422280469080928
CT0092,CT0007,12.422280469080928
CT0007,CT0098,4.499959007360607
CT0098,CT0007,4.499959007360607
CT0007,CT0104,8.51681344074246
CT0104,CT0007,8.51681344074246
CT0124,CT0007,9.288524799664316
CT0007,CT0129,12.564834747162221
CT0129,CT0007,12.564834747162221
CT0135,CT0007,11.795619051693132
CT0007,CT0147,9.57651796761389
CT0147,CT0007,9.57651796761389
CT0007,CT0164,19.371381762922788
CT0007,CT0171,14.959067695789242
CT0007,CT0175,12.898757120939413
CT0175,CT0007,12.898757120939413
CT0184,CT0007,17.292845101715603
CT0007,CT0191,18.057562787644887
CT0018,CT0008,17.341171808555575
CT0008,CT0032,8.262003477571815
CT0032,CT0008,8.262003477571815
CT0008,CT0039,17.444338314521996
CT0039,CT0008,17.444338314521996
CT0043,CT0008,19.764006031951507
CT0008,CT0044,17.960688271188584
CT0044,CT0008,17.960688271188584
CT0045,CT0008,18.485161604930255
CT0008,CT0057,17.53948837602107
CT0058,CT0008,19.237375455411016
CT0008,CT0059,15.34214099243903
CT0008,CT0060,12.747393198597257
CT0060,CT0008,12.747393198597257
CT0008,CT0073,16.83910087808273
CT0008,CT0089,10.105653204896448
CT0008,CT0091,11.903525856725924
CT0092,CT0008,10.326788415308354
CT0008,CT0098,6.0754853801942446
CT0098,CT0008,6.0754853801942446
CT0104,CT0008,8.688593513545948
CT0008,CT0124,11.457152649923533
CT0008,CT0129,10.386999279176175
CT0129,CT0008,10.386999279176175
CT0135,CT0008,10.316489737344023
CT0147,CT0008,11.285363578664084
CT0008,CT0164,19.108322933429726
CT0008,CT0171,15.57676319961743
CT0175,CT0008,12.239183295136849
CT0184,CT0008,19.259183509723638
CT0191,CT0008,18.773008142136504
CT0037,CT0009,13.924650331276686
CT0009,CT0038,13.727287617822727
CT0038,CT0009,13.727287617822727
CT0009,CT0046,19.69440051674304
CT0046,CT0009,19.69440051674304
CT0072,CT0009,8.960651981270189
CT0090,CT0009,15.287293688059862
CT0009,CT0097,8.708401062083464
CT0097,CT0009,8.708401062083464
CT0103,CT0009,14.445769932681246
CT0009,CT0111,11.825725065673659
CT0111,CT0009,11.825725065673659
CT0009,CT0119,16.66583703674074
CT0119,CT0009,16.66583703674074
CT0009,CT0120,10.656585218660352
CT0120,CT0009,10.656585218660352
CT0009,CT0131,8.330463049607758
CT0140,CT0009,7.993678831408277
CT0142,CT0009,14.549925370929827
CT0146,CT0009,19.682826368448726
CT0164,CT0009,15.258601274976428
CT0009,CT0167,14.762052121866223
CT0167,CT0009,14.762052121866223
CT0172,CT0009,17.24143241328475
CT0185,CT0009,8.349834236352228
CT0009,CT0191,11.081666502103834
CT0191,CT0009,11.081666502103834
CT0017,CT0010,18.42416559379078
CT0019,CT0010,11.229170815251027
CT0033,CT0010,3.9597195589894967
CT0034,CT0010,4.705694247736773
CT0010,CT0048,16.502761465506545
CT0094,CT0010,17.907585650171182
CT0010,CT0100,12.078495033320477
CT0010,CT0107,10.008089172199533
CT0010,CT0133,7.959729218536372
CT0133,CT0010,7.959729218536372
CT0010,CT0134,12.036734133335424
CT0134,CT0010,12.036734133335424
CT0010,CT0173,19.031646188061885
CT0010,CT0177,19.871204338355643
CT0010,NY0248,17.07077985196697
NY0746,CT0010,15.962004339610411
CT0010,NY0757,15.880845630236399
CT0017,CT0011,17.584295459063163
CT0011,CT0075,18.162964917020055
CT0082,CT0011,10.625604117492621
CT0011,CT0083,11.542281551533929
CT0090,CT0011,14.29661607355464
CT0011,CT0096,5.103654637425989
CT0106,CT0011,18.239303425429412
CT0011,CT0125,13.532536849527833
CT0126,CT0011,16.85361502335
CT0011,CT0136,12.547578613379656
CT0136,CT0011,12.547578613379656
CT0146,CT0011,17.722357013743785
CT0156,CT0011,11.744948948174038
CT0159,CT0011,19.280196947693184
CT0011,CT0165,16.36430642836904
CT0011,CT0166,8.579229086761783
CT0011,CT0167,16.49942084938634
CT0169,CT0011,8.530311410315559
CT0011,CT0184,19.491867038066204
CT0011,CT0186,10.759617995977228
CT0012,CT0024,16.394757962995783
CT0040,CT0012,5.573092013576902
CT0045,CT0012,16.430478349706245
CT0049,CT0012,16.89153511119993
CT0012,CT0050,11.536939995803326
CT0050,CT0012,11.536939995803326
CT0052,CT0012,18.88521536087173
CT0012,CT0057,18.92263545025016
CT0057,CT0012,18.92263545025016
CT0062,CT0012,7.753453730416451
CT0012,CT0073,15.918202184657051
CT0102,CT0012,19.363951019306405
CT0012,CT0144,5.182241665414291
CT0148,CT0012,17.632461147826014
CT0012,CT0155,12.585096786669792
CT0171,CT0012,14.910237692954368
CT0182,CT0012,9.906226402473395
CT0012,CT0183,10.624197568270732
CT0199,CT0012,13.131194072422819
CT0012,MA0276,18.848994969944677
MA0276,CT0012,18.848994969944677
CT0029,CT0013,13.231410184763309
CT0045,CT0013,17.35158819396469
CT0013,CT0049,18.903867372918697
CT0013,CT0051,15.090915886949423
CT0013,CT0058,11.867648062277699
CT0059,CT0013,15.787523583311883
